0.8 1
0.1 1
0.25 0
0.25 1
0.1 1
0.17 1
0.17 1
0.25 1
0.25 1
0.4 0
0.25 1
0.25 1
0.33 1
0.33 0
0.25 1
0.25 1
0.33 0
0.25 1
0.25 1
0.33 1
0.33 1
0.4 1
0.4 1
0.5 0
0.4 0
0.33 1
0.33 1
0.4 1
0.4 0
0.33 1
0.33 1
0.4 0
0.33 1
0.33 0
0.25 1
0.25 1
