1.0 1
0.1 1
0.25 1
0.25 1
0.67 0
0.25 1
0.25 1
0.4 0
0.25 1
0.25 1
0.33 0
0.25 1
0.25 1
0.33 1
0.33 1
0.4 1
0.4 1
0.5 1
0.5 1
0.67 1
0.67 1
0.8 0
0.67 1
0.67 1
0.8 0
0.67 1
0.67 1
0.8 0
0.67 1
0.67 0
0.5 1
0.5 1
0.67 1
0.67 1
0.8 1
0.8 0
0.67 0
0.5 1
0.5 1
